"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2014","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2013","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2012","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2011","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2010","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2009","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2008","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2007","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2006","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2005","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2004","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2003","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2002","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2001","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","2000","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1999","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1998","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1997","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1996","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1995","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1994","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1993","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1992","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1991","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1990","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1989","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1988","20.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1987","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1986","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1985","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1984","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1983","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1982","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1981","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1980","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1979","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1978","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1977","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1976","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1975","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1974","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1973","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1972","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1971","0.000"
"Women, Business and the Law: Parenthood Indicator Score (scale 1-100)","SG.LAW.INDX.PR","Afghanistan","AFG","1970","0.000"
"Women who own land jointly (% of women age 15-49): Q2","SG.OWN.LDJT.FE.Q2.ZS","Afghanistan","AFG","2015","17.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2023","637108.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2022","630180.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2021","626538.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2020","617094.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2019","603049.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2018","589440.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2017","576370.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2016","563789.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2015","552803.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2014","540109.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2013","524367.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2012","512235.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2011","500597.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2010","490560.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2009","484132.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2008","474591.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2007","470401.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2006","465419.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2005","449768.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2004","435823.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2003","421686.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2002","397582.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2001","377148.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","2000","373401.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1999","366933.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1998","349847.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1997","332198.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1996","315155.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1995","299374.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1994","282761.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1993","257734.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1992","227129.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1991","206743.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1990","199616.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1989","194468.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1988","188549.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1987","187096.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1986","189117.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1985","189518.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1984","184477.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1983","179519.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1982","180244.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1981","194800.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1980","214084.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1979","220733.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1978","218439.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1977","212867.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1976","207233.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1975","201646.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1974","195820.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1973","189639.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1972","183565.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1971","177845.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1970","172432.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1969","167217.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1968","162119.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1967","157146.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1966","152457.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1965","147973.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1964","143616.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1963","139444.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1962","135498.000"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1961","131653.500"
"Age population, age 05, male","SP.POP.AG05.MA.IN","Afghanistan","AFG","1960","127829.000"
"Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q5 (highest)","SG.VAW.REFU.Q5.ZS","Afghanistan","AFG","2015","25.600"
"Cause of death, by injury, ages 5-14, female (% of female population ages 5-14)","SH.DTH.INJR.0514.FE.ZS","Afghanistan","AFG","2019","36.952"
"Cause of death, by injury, ages 5-14, female (% of female population ages 5-14)","SH.DTH.INJR.0514.FE.ZS","Afghanistan","AFG","2015","71.571"
